Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
143;Leoben;;30.05.15;00:00;10,904735;;;;;;;;;;
143;Leoben;;30.05.15;00:30;10,550254;;;;;;;;;;
143;Leoben;;30.05.15;01:00;10,229238;;;;;;;;;;
143;Leoben;;30.05.15;01:30;10,047681;;;;;;;;;;
143;Leoben;;30.05.15;02:00;9,68533;;;;;;;;;;
143;Leoben;;30.05.15;02:30;9,294047;;;;;;;;;;
143;Leoben;;30.05.15;03:00;9,294165;;;;;;;;;;
143;Leoben;;30.05.15;03:30;9,051036;;;;;;;;;;
143;Leoben;;30.05.15;04:00;8,822255;;;;;;;;;;
143;Leoben;;30.05.15;04:30;8,653906;;;;;;;;;;
143;Leoben;;30.05.15;05:00;8,936157;;;;;;;;;;
143;Leoben;;30.05.15;05:30;9,490203;;;;;;;;;;
143;Leoben;;30.05.15;06:00;9,989201;;;;;;;;;;
143;Leoben;;30.05.15;06:30;10,582745;;;;;;;;;;
143;Leoben;;30.05.15;07:00;12,013029;;;;;;;;;;
143;Leoben;;30.05.15;07:30;13,498877;;;;;;;;;;
143;Leoben;;30.05.15;08:00;14,204246;;;;;;;;;;
143;Leoben;;30.05.15;08:30;14,160369;;;;;;;;;;
143;Leoben;;30.05.15;09:00;14,426803;;;;;;;;;;
143;Leoben;;30.05.15;09:30;15,138093;;;;;;;;;;
143;Leoben;;30.05.15;10:00;16,309483;;;;;;;;;;
143;Leoben;;30.05.15;10:30;17,8931;;;;;;;;;;
143;Leoben;;30.05.15;11:00;19,822935;;;;;;;;;;
143;Leoben;;30.05.15;11:30;20,209959;;;;;;;;;;
