Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
190;Arnfels;;28.05.15;00:00;8,330751;;;;;;;;;;
190;Arnfels;;28.05.15;00:30;8,319009;;;;;;;;;;
190;Arnfels;;28.05.15;01:00;7,6128407;;;;;;;;;;
190;Arnfels;;28.05.15;01:30;7,052101;;;;;;;;;;
190;Arnfels;;28.05.15;02:00;6,7420254;;;;;;;;;;
190;Arnfels;;28.05.15;02:30;6,613946;;;;;;;;;;
190;Arnfels;;28.05.15;03:00;6,7167153;;;;;;;;;;
190;Arnfels;;28.05.15;03:30;6,384674;;;;;;;;;;
190;Arnfels;;28.05.15;04:00;6,2879257;;;;;;;;;;
190;Arnfels;;28.05.15;04:30;5,89183;;;;;;;;;;
190;Arnfels;;28.05.15;05:00;5,917566;;;;;;;;;;
190;Arnfels;;28.05.15;05:30;6,1999493;;;;;;;;;;
190;Arnfels;;28.05.15;06:00;6,768603;;;;;;;;;;
190;Arnfels;;28.05.15;06:30;7,1341085;;;;;;;;;;
190;Arnfels;;28.05.15;07:00;7,9855156;;;;;;;;;;
190;Arnfels;;28.05.15;07:30;8,995541;;;;;;;;;;
190;Arnfels;;28.05.15;08:00;9,916856;;;;;;;;;;
190;Arnfels;;28.05.15;08:30;10,164132;;;;;;;;;;
190;Arnfels;;28.05.15;09:00;11,614925;;;;;;;;;;
190;Arnfels;;28.05.15;09:30;12,164656;;;;;;;;;;
190;Arnfels;;28.05.15;10:00;12,296935;;;;;;;;;;
190;Arnfels;;28.05.15;10:30;12,49371;;;;;;;;;;
190;Arnfels;;28.05.15;11:00;12,786739;;;;;;;;;;
190;Arnfels;;28.05.15;11:30;12,822941;;;;;;;;;;
190;Arnfels;;28.05.15;12:00;13,542978;;;;;;;;;;
190;Arnfels;;28.05.15;12:30;13,847453;;;;;;;;;;
190;Arnfels;;28.05.15;13:00;13,81685;;;;;;;;;;
190;Arnfels;;28.05.15;13:30;14,500254;;;;;;;;;;
190;Arnfels;;28.05.15;14:00;14,887114;;;;;;;;;;
190;Arnfels;;28.05.15;14:30;14,945402;;;;;;;;;;
190;Arnfels;;28.05.15;15:00;15,346798;;;;;;;;;;
190;Arnfels;;28.05.15;15:30;14,776926;;;;;;;;;;
190;Arnfels;;28.05.15;16:00;14,977718;;;;;;;;;;
