Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
136;Judendf.;;30.05.15;00:00;11,613952;;;;;;;;;;
136;Judendf.;;30.05.15;00:30;11,092385;;;;;;;;;;
136;Judendf.;;30.05.15;01:00;10,772026;;;;;;;;;;
136;Judendf.;;30.05.15;01:30;10,263788;;;;;;;;;;
136;Judendf.;;30.05.15;02:00;9,917836;;;;;;;;;;
136;Judendf.;;30.05.15;02:30;10,088137;;;;;;;;;;
136;Judendf.;;30.05.15;03:00;9,618825;;;;;;;;;;
136;Judendf.;;30.05.15;03:30;9,310106;;;;;;;;;;
136;Judendf.;;30.05.15;04:00;9,519045;;;;;;;;;;
136;Judendf.;;30.05.15;04:30;9,94423;;;;;;;;;;
136;Judendf.;;30.05.15;05:00;9,844517;;;;;;;;;;
136;Judendf.;;30.05.15;05:30;10,990171;;;;;;;;;;
136;Judendf.;;30.05.15;06:00;12,9543;;;;;;;;;;
136;Judendf.;;30.05.15;06:30;14,018837;;;;;;;;;;
136;Judendf.;;30.05.15;07:00;14,793038;;;;;;;;;;
136;Judendf.;;30.05.15;07:30;15,792123;;;;;;;;;;
136;Judendf.;;30.05.15;08:00;17,201422;;;;;;;;;;
136;Judendf.;;30.05.15;08:30;18,72978;;;;;;;;;;
136;Judendf.;;30.05.15;09:00;19,984957;;;;;;;;;;
136;Judendf.;;30.05.15;09:30;20,365162;;;;;;;;;;
136;Judendf.;;30.05.15;10:00;20,552832;;;;;;;;;;
136;Judendf.;;30.05.15;10:30;20,45989;;;;;;;;;;
136;Judendf.;;30.05.15;11:00;20,637424;;;;;;;;;;
136;Judendf.;;30.05.15;11:30;21,040255;;;;;;;;;;
