Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
172;Graz-M G;;30.05.15;00:00;15,848228;;;;;;;;;;
172;Graz-M G;;30.05.15;00:30;15,260202;;;;;;;;;;
172;Graz-M G;;30.05.15;01:00;14,763974;;;;;;;;;;
172;Graz-M G;;30.05.15;01:30;14,470291;;;;;;;;;;
172;Graz-M G;;30.05.15;02:00;14,145228;;;;;;;;;;
172;Graz-M G;;30.05.15;02:30;13,831335;;;;;;;;;;
172;Graz-M G;;30.05.15;03:00;13,690458;;;;;;;;;;
172;Graz-M G;;30.05.15;03:30;13,521917;;;;;;;;;;
172;Graz-M G;;30.05.15;04:00;13,173571;;;;;;;;;;
172;Graz-M G;;30.05.15;04:30;13,153898;;;;;;;;;;
172;Graz-M G;;30.05.15;05:00;13,116275;;;;;;;;;;
172;Graz-M G;;30.05.15;05:30;13,762214;;;;;;;;;;
172;Graz-M G;;30.05.15;06:00;13,79544;;;;;;;;;;
172;Graz-M G;;30.05.15;06:30;13,675296;;;;;;;;;;
172;Graz-M G;;30.05.15;07:00;14,878504;;;;;;;;;;
172;Graz-M G;;30.05.15;07:30;17,244427;;;;;;;;;;
172;Graz-M G;;30.05.15;08:00;18,601364;;;;;;;;;;
172;Graz-M G;;30.05.15;08:30;19,641945;;;;;;;;;;
172;Graz-M G;;30.05.15;09:00;20,181149;;;;;;;;;;
172;Graz-M G;;30.05.15;09:30;20,54032;;;;;;;;;;
172;Graz-M G;;30.05.15;10:00;21,449837;;;;;;;;;;
172;Graz-M G;;30.05.15;10:30;22,164177;;;;;;;;;;
172;Graz-M G;;30.05.15;11:00;22,728405;;;;;;;;;;
172;Graz-M G;;30.05.15;11:30;22,892296;;;;;;;;;;
