Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
108;MOBILE 3;;28.05.15;00:00;11,99627;;;;;;;;;;
108;MOBILE 3;;28.05.15;00:30;11,855761;;;;;;;;;;
108;MOBILE 3;;28.05.15;01:00;11,655977;;;;;;;;;;
108;MOBILE 3;;28.05.15;01:30;11,092921;;;;;;;;;;
108;MOBILE 3;;28.05.15;02:00;9,625267;;;;;;;;;;
108;MOBILE 3;;28.05.15;02:30;9,150838;;;;;;;;;;
108;MOBILE 3;;28.05.15;03:00;9,166919;;;;;;;;;;
108;MOBILE 3;;28.05.15;03:30;8,818711;;;;;;;;;;
108;MOBILE 3;;28.05.15;04:00;8,913478;;;;;;;;;;
108;MOBILE 3;;28.05.15;04:30;9,169441;;;;;;;;;;
108;MOBILE 3;;28.05.15;05:00;9,267516;;;;;;;;;;
108;MOBILE 3;;28.05.15;05:30;9,764879;;;;;;;;;;
108;MOBILE 3;;28.05.15;06:00;10,403833;;;;;;;;;;
108;MOBILE 3;;28.05.15;06:30;11,0025835;;;;;;;;;;
108;MOBILE 3;;28.05.15;07:00;11,738737;;;;;;;;;;
108;MOBILE 3;;28.05.15;07:30;13,070004;;;;;;;;;;
108;MOBILE 3;;28.05.15;08:00;13,539725;;;;;;;;;;
108;MOBILE 3;;28.05.15;08:30;14,2182;;;;;;;;;;
108;MOBILE 3;;28.05.15;09:00;14,442376;;;;;;;;;;
108;MOBILE 3;;28.05.15;09:30;14,915531;;;;;;;;;;
108;MOBILE 3;;28.05.15;10:00;15,983521;;;;;;;;;;
108;MOBILE 3;;28.05.15;10:30;15,1781645;;;;;;;;;;
108;MOBILE 3;;28.05.15;11:00;15,896446;;;;;;;;;;
108;MOBILE 3;;28.05.15;11:30;16,519382;;;;;;;;;;
108;MOBILE 3;;28.05.15;12:00;17,310968;;;;;;;;;;
108;MOBILE 3;;28.05.15;12:30;17,016693;;;;;;;;;;
108;MOBILE 3;;28.05.15;13:00;17,46417;;;;;;;;;;
108;MOBILE 3;;28.05.15;13:30;17,644424;;;;;;;;;;
108;MOBILE 3;;28.05.15;14:00;17,558437;;;;;;;;;;
108;MOBILE 3;;28.05.15;14:30;17,872776;;;;;;;;;;
108;MOBILE 3;;28.05.15;15:00;18,06917;;;;;;;;;;
108;MOBILE 3;;28.05.15;15:30;18,274025;;;;;;;;;;
108;MOBILE 3;;28.05.15;16:00;18,159737;;;;;;;;;;
