Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
31;Eurost.;;30.05.15;00:00;14,29773;;;;;;;;;;
31;Eurost.;;30.05.15;00:30;13,731343;;;;;;;;;;
31;Eurost.;;30.05.15;01:00;13,351607;;;;;;;;;;
31;Eurost.;;30.05.15;01:30;12,838128;;;;;;;;;;
31;Eurost.;;30.05.15;02:00;12,226778;;;;;;;;;;
31;Eurost.;;30.05.15;02:30;11,967353;;;;;;;;;;
31;Eurost.;;30.05.15;03:00;11,992882;;;;;;;;;;
31;Eurost.;;30.05.15;03:30;10,923751;;;;;;;;;;
31;Eurost.;;30.05.15;04:00;10,588751;;;;;;;;;;
31;Eurost.;;30.05.15;04:30;10,404164;;;;;;;;;;
31;Eurost.;;30.05.15;05:00;10,074708;;;;;;;;;;
31;Eurost.;;30.05.15;05:30;10,488461;;;;;;;;;;
31;Eurost.;;30.05.15;06:00;11,28457;;;;;;;;;;
31;Eurost.;;30.05.15;06:30;12,586201;;;;;;;;;;
31;Eurost.;;30.05.15;07:00;14,167871;;;;;;;;;;
31;Eurost.;;30.05.15;07:30;16,157581;;;;;;;;;;
31;Eurost.;;30.05.15;08:00;17,651178;;;;;;;;;;
31;Eurost.;;30.05.15;08:30;19,002266;;;;;;;;;;
31;Eurost.;;30.05.15;09:00;19,579071;;;;;;;;;;
31;Eurost.;;30.05.15;09:30;20,367792;;;;;;;;;;
31;Eurost.;;30.05.15;10:00;21,17153;;;;;;;;;;
31;Eurost.;;30.05.15;10:30;21,810123;;;;;;;;;;
31;Eurost.;;30.05.15;11:00;21,965412;;;;;;;;;;
