Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
18;Schloßb.;;30.05.15;00:00;15,362985;;;;;;;;;;
18;Schloßb.;;30.05.15;00:30;14,940893;;;;;;;;;;
18;Schloßb.;;30.05.15;01:00;14,039947;;;;;;;;;;
18;Schloßb.;;30.05.15;01:30;13,420809;;;;;;;;;;
18;Schloßb.;;30.05.15;02:00;12,979958;;;;;;;;;;
18;Schloßb.;;30.05.15;02:30;12,610098;;;;;;;;;;
18;Schloßb.;;30.05.15;03:00;12,659945;;;;;;;;;;
18;Schloßb.;;30.05.15;03:30;12,489817;;;;;;;;;;
18;Schloßb.;;30.05.15;04:00;12,259544;;;;;;;;;;
18;Schloßb.;;30.05.15;04:30;12,047758;;;;;;;;;;
18;Schloßb.;;30.05.15;05:00;12,161627;;;;;;;;;;
18;Schloßb.;;30.05.15;05:30;12,63925;;;;;;;;;;
18;Schloßb.;;30.05.15;06:00;12,689541;;;;;;;;;;
18;Schloßb.;;30.05.15;06:30;13,1270485;;;;;;;;;;
18;Schloßb.;;30.05.15;07:00;14,08552;;;;;;;;;;
18;Schloßb.;;30.05.15;07:30;15,312448;;;;;;;;;;
18;Schloßb.;;30.05.15;08:00;17,12035;;;;;;;;;;
18;Schloßb.;;30.05.15;08:30;18,285625;;;;;;;;;;
18;Schloßb.;;30.05.15;09:00;19,107279;;;;;;;;;;
18;Schloßb.;;30.05.15;09:30;19,269346;;;;;;;;;;
18;Schloßb.;;30.05.15;10:00;20,086554;;;;;;;;;;
18;Schloßb.;;30.05.15;10:30;20,650713;;;;;;;;;;
18;Schloßb.;;30.05.15;11:00;20,815145;;;;;;;;;;
18;Schloßb.;;30.05.15;11:30;20,976809;;;;;;;;;;
