Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
142;Donawitz;;30.05.15;00:00;10,93314;;;;;;;;;;
142;Donawitz;;30.05.15;00:30;10,8070135;;;;;;;;;;
142;Donawitz;;30.05.15;01:00;10,131792;;;;;;;;;;
142;Donawitz;;30.05.15;01:30;10,578397;;;;;;;;;;
142;Donawitz;;30.05.15;02:00;9,818916;;;;;;;;;;
142;Donawitz;;30.05.15;02:30;9,457363;;;;;;;;;;
142;Donawitz;;30.05.15;03:00;9,468717;;;;;;;;;;
142;Donawitz;;30.05.15;03:30;9,56009;;;;;;;;;;
142;Donawitz;;30.05.15;04:00;9,091393;;;;;;;;;;
142;Donawitz;;30.05.15;04:30;8,9185915;;;;;;;;;;
142;Donawitz;;30.05.15;05:00;9,439364;;;;;;;;;;
142;Donawitz;;30.05.15;05:30;9,964377;;;;;;;;;;
142;Donawitz;;30.05.15;06:00;10,330801;;;;;;;;;;
142;Donawitz;;30.05.15;06:30;10,703565;;;;;;;;;;
142;Donawitz;;30.05.15;07:00;11,873372;;;;;;;;;;
142;Donawitz;;30.05.15;07:30;14,040682;;;;;;;;;;
142;Donawitz;;30.05.15;08:00;14,813287;;;;;;;;;;
142;Donawitz;;30.05.15;08:30;15,138411;;;;;;;;;;
142;Donawitz;;30.05.15;09:00;15,84066;;;;;;;;;;
142;Donawitz;;30.05.15;09:30;16,305733;;;;;;;;;;
142;Donawitz;;30.05.15;10:00;17,061913;;;;;;;;;;
142;Donawitz;;30.05.15;10:30;18,853344;;;;;;;;;;
142;Donawitz;;30.05.15;11:00;20,673126;;;;;;;;;;
142;Donawitz;;30.05.15;11:30;20,228214;;;;;;;;;;
