Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
151;Bockberg;;30.05.15;00:00;15,89737;;;;;;;;;;
151;Bockberg;;30.05.15;00:30;14,862931;;;;;;;;;;
151;Bockberg;;30.05.15;01:00;14,182434;;;;;;;;;;
151;Bockberg;;30.05.15;01:30;13,977751;;;;;;;;;;
151;Bockberg;;30.05.15;02:00;13,07073;;;;;;;;;;
151;Bockberg;;30.05.15;02:30;12,719348;;;;;;;;;;
151;Bockberg;;30.05.15;03:00;12,467571;;;;;;;;;;
151;Bockberg;;30.05.15;03:30;12,082448;;;;;;;;;;
151;Bockberg;;30.05.15;04:00;12,601768;;;;;;;;;;
151;Bockberg;;30.05.15;04:30;11,72069;;;;;;;;;;
151;Bockberg;;30.05.15;05:00;11,842504;;;;;;;;;;
151;Bockberg;;30.05.15;05:30;12,195516;;;;;;;;;;
151;Bockberg;;30.05.15;06:00;12,884957;;;;;;;;;;
151;Bockberg;;30.05.15;06:30;13,500443;;;;;;;;;;
151;Bockberg;;30.05.15;07:00;13,790221;;;;;;;;;;
151;Bockberg;;30.05.15;07:30;14,6939;;;;;;;;;;
151;Bockberg;;30.05.15;08:00;14,947893;;;;;;;;;;
151;Bockberg;;30.05.15;08:30;16,650045;;;;;;;;;;
151;Bockberg;;30.05.15;09:00;18,239185;;;;;;;;;;
151;Bockberg;;30.05.15;09:30;18,906738;;;;;;;;;;
151;Bockberg;;30.05.15;10:00;19,347485;;;;;;;;;;
151;Bockberg;;30.05.15;10:30;19,820076;;;;;;;;;;
151;Bockberg;;30.05.15;11:00;20,097279;;;;;;;;;;
151;Bockberg;;30.05.15;11:30;21,05248;;;;;;;;;;
