Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
196;Grebenz.;;30.05.15;00:00;6,6518908;;;;;;;;;;
196;Grebenz.;;30.05.15;00:30;6,911318;;;;;;;;;;
196;Grebenz.;;30.05.15;01:00;6,3273187;;;;;;;;;;
196;Grebenz.;;30.05.15;01:30;5,5596404;;;;;;;;;;
196;Grebenz.;;30.05.15;02:00;7,0226054;;;;;;;;;;
196;Grebenz.;;30.05.15;02:30;7,191771;;;;;;;;;;
196;Grebenz.;;30.05.15;03:00;7,3169312;;;;;;;;;;
196;Grebenz.;;30.05.15;03:30;7,270818;;;;;;;;;;
196;Grebenz.;;30.05.15;04:00;6,439171;;;;;;;;;;
196;Grebenz.;;30.05.15;04:30;6,6552234;;;;;;;;;;
196;Grebenz.;;30.05.15;05:00;6,545014;;;;;;;;;;
196;Grebenz.;;30.05.15;05:30;6,809767;;;;;;;;;;
196;Grebenz.;;30.05.15;06:00;6,8979487;;;;;;;;;;
196;Grebenz.;;30.05.15;06:30;7,2672744;;;;;;;;;;
196;Grebenz.;;30.05.15;07:00;7,455298;;;;;;;;;;
196;Grebenz.;;30.05.15;07:30;8,427237;;;;;;;;;;
196;Grebenz.;;30.05.15;08:00;9,273474;;;;;;;;;;
196;Grebenz.;;30.05.15;08:30;9,0439625;;;;;;;;;;
196;Grebenz.;;30.05.15;09:00;8,936268;;;;;;;;;;
196;Grebenz.;;30.05.15;09:30;8,977497;;;;;;;;;;
196;Grebenz.;;30.05.15;10:00;9,564799;;;;;;;;;;
196;Grebenz.;;30.05.15;10:30;8,995088;;;;;;;;;;
196;Grebenz.;;30.05.15;11:00;9,103131;;;;;;;;;;
196;Grebenz.;;30.05.15;11:30;9,090419;;;;;;;;;;
