Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
179;Hartberg;;30.05.15;00:00;12,394682;;;;;;;;;;
179;Hartberg;;30.05.15;00:30;11,843458;;;;;;;;;;
179;Hartberg;;30.05.15;01:00;11,574033;;;;;;;;;;
179;Hartberg;;30.05.15;01:30;11,009445;;;;;;;;;;
179;Hartberg;;30.05.15;02:00;10,780967;;;;;;;;;;
179;Hartberg;;30.05.15;02:30;10,264725;;;;;;;;;;
179;Hartberg;;30.05.15;03:00;10,038192;;;;;;;;;;
179;Hartberg;;30.05.15;03:30;9,869039;;;;;;;;;;
179;Hartberg;;30.05.15;04:00;9,822626;;;;;;;;;;
179;Hartberg;;30.05.15;04:30;9,673325;;;;;;;;;;
179;Hartberg;;30.05.15;05:00;9,997494;;;;;;;;;;
179;Hartberg;;30.05.15;05:30;10,943727;;;;;;;;;;
179;Hartberg;;30.05.15;06:00;12,161765;;;;;;;;;;
179;Hartberg;;30.05.15;06:30;13,633856;;;;;;;;;;
179;Hartberg;;30.05.15;07:00;15,385636;;;;;;;;;;
179;Hartberg;;30.05.15;07:30;17,102715;;;;;;;;;;
179;Hartberg;;30.05.15;08:00;17,904505;;;;;;;;;;
179;Hartberg;;30.05.15;08:30;18,823397;;;;;;;;;;
179;Hartberg;;30.05.15;09:00;19,346996;;;;;;;;;;
179;Hartberg;;30.05.15;09:30;20,009602;;;;;;;;;;
179;Hartberg;;30.05.15;10:00;21,5757;;;;;;;;;;
179;Hartberg;;30.05.15;10:30;22,211535;;;;;;;;;;
179;Hartberg;;30.05.15;11:00;22,248318;;;;;;;;;;
179;Hartberg;;30.05.15;11:30;18,034515;;;;;;;;;;
