Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
114;Zeltweg;;28.05.15;00:00;7,7780905;;;;;;;;;;
114;Zeltweg;;28.05.15;00:30;7,660111;;;;;;;;;;
114;Zeltweg;;28.05.15;01:00;7,3030076;;;;;;;;;;
114;Zeltweg;;28.05.15;01:30;6,847096;;;;;;;;;;
114;Zeltweg;;28.05.15;02:00;6,3901515;;;;;;;;;;
114;Zeltweg;;28.05.15;02:30;5,9835863;;;;;;;;;;
114;Zeltweg;;28.05.15;03:00;5,442491;;;;;;;;;;
114;Zeltweg;;28.05.15;03:30;5,06616;;;;;;;;;;
114;Zeltweg;;28.05.15;04:00;4,7728252;;;;;;;;;;
114;Zeltweg;;28.05.15;04:30;4,5313306;;;;;;;;;;
114;Zeltweg;;28.05.15;05:00;4,194981;;;;;;;;;;
114;Zeltweg;;28.05.15;05:30;4,5959496;;;;;;;;;;
114;Zeltweg;;28.05.15;06:00;5,5547466;;;;;;;;;;
114;Zeltweg;;28.05.15;06:30;6,517622;;;;;;;;;;
114;Zeltweg;;28.05.15;07:00;7,3956776;;;;;;;;;;
114;Zeltweg;;28.05.15;07:30;8,550515;;;;;;;;;;
114;Zeltweg;;28.05.15;08:00;9,80186;;;;;;;;;;
114;Zeltweg;;28.05.15;08:30;11,215474;;;;;;;;;;
114;Zeltweg;;28.05.15;09:00;12,63621;;;;;;;;;;
114;Zeltweg;;28.05.15;09:30;13,624698;;;;;;;;;;
114;Zeltweg;;28.05.15;10:00;14,277562;;;;;;;;;;
114;Zeltweg;;28.05.15;10:30;14,947896;;;;;;;;;;
114;Zeltweg;;28.05.15;11:00;15,448892;;;;;;;;;;
114;Zeltweg;;28.05.15;11:30;15,834054;;;;;;;;;;
114;Zeltweg;;28.05.15;12:00;16,584818;;;;;;;;;;
114;Zeltweg;;28.05.15;12:30;17,025091;;;;;;;;;;
114;Zeltweg;;28.05.15;13:00;17,646492;;;;;;;;;;
114;Zeltweg;;28.05.15;13:30;18,580183;;;;;;;;;;
114;Zeltweg;;28.05.15;14:00;18,994701;;;;;;;;;;
114;Zeltweg;;28.05.15;14:30;19,14366;;;;;;;;;;
114;Zeltweg;;28.05.15;15:00;19,709824;;;;;;;;;;
114;Zeltweg;;28.05.15;15:30;19,642218;;;;;;;;;;
114;Zeltweg;;28.05.15;16:00;19,837543;;;;;;;;;;
