Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
21;Kalkl.;;30.05.15;00:00;14,753828;;;;;;;;;;
21;Kalkl.;;30.05.15;00:30;14,431056;;;;;;;;;;
21;Kalkl.;;30.05.15;01:00;14,076884;;;;;;;;;;
21;Kalkl.;;30.05.15;01:30;14,242437;;;;;;;;;;
21;Kalkl.;;30.05.15;02:00;14,468005;;;;;;;;;;
21;Kalkl.;;30.05.15;02:30;14,668126;;;;;;;;;;
21;Kalkl.;;30.05.15;03:00;13,782448;;;;;;;;;;
21;Kalkl.;;30.05.15;03:30;14,230214;;;;;;;;;;
21;Kalkl.;;30.05.15;04:00;14,456887;;;;;;;;;;
21;Kalkl.;;30.05.15;04:30;14,992168;;;;;;;;;;
21;Kalkl.;;30.05.15;05:00;14,723558;;;;;;;;;;
21;Kalkl.;;30.05.15;05:30;14,670639;;;;;;;;;;
21;Kalkl.;;30.05.15;06:00;14,829394;;;;;;;;;;
21;Kalkl.;;30.05.15;06:30;15,904666;;;;;;;;;;
21;Kalkl.;;30.05.15;07:00;15,659106;;;;;;;;;;
21;Kalkl.;;30.05.15;07:30;16,530083;;;;;;;;;;
21;Kalkl.;;30.05.15;08:00;17,05216;;;;;;;;;;
21;Kalkl.;;30.05.15;08:30;17,077702;;;;;;;;;;
21;Kalkl.;;30.05.15;09:00;17,213545;;;;;;;;;;
21;Kalkl.;;30.05.15;09:30;17,36633;;;;;;;;;;
21;Kalkl.;;30.05.15;10:00;17,859222;;;;;;;;;;
21;Kalkl.;;30.05.15;10:30;18,038248;;;;;;;;;;
21;Kalkl.;;30.05.15;11:00;17,804243;;;;;;;;;;
