Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
37;Theissl.;;28.05.15;00:00;6,001609;;;;;;;;;;
37;Theissl.;;28.05.15;00:30;5,8268614;;;;;;;;;;
37;Theissl.;;28.05.15;01:00;5,895668;;;;;;;;;;
37;Theissl.;;28.05.15;01:30;5,3881373;;;;;;;;;;
37;Theissl.;;28.05.15;02:00;5,2527227;;;;;;;;;;
37;Theissl.;;28.05.15;02:30;5,2423882;;;;;;;;;;
37;Theissl.;;28.05.15;03:00;5,5448327;;;;;;;;;;
37;Theissl.;;28.05.15;03:30;5,1222754;;;;;;;;;;
37;Theissl.;;28.05.15;04:00;4,703804;;;;;;;;;;
37;Theissl.;;28.05.15;04:30;4,074001;;;;;;;;;;
37;Theissl.;;28.05.15;05:00;4,253779;;;;;;;;;;
37;Theissl.;;28.05.15;05:30;4,4636927;;;;;;;;;;
37;Theissl.;;28.05.15;06:00;4,766807;;;;;;;;;;
