Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
150;Rennfeld;;30.05.15;00:00;9,453028;;;;;;;;;;
150;Rennfeld;;30.05.15;00:30;9,172716;;;;;;;;;;
150;Rennfeld;;30.05.15;01:00;8,685231;;;;;;;;;;
150;Rennfeld;;30.05.15;01:30;8,5449505;;;;;;;;;;
150;Rennfeld;;30.05.15;02:00;8,054477;;;;;;;;;;
150;Rennfeld;;30.05.15;02:30;7,8494616;;;;;;;;;;
150;Rennfeld;;30.05.15;03:00;7,2805195;;;;;;;;;;
150;Rennfeld;;30.05.15;03:30;7,340025;;;;;;;;;;
150;Rennfeld;;30.05.15;04:00;7,011304;;;;;;;;;;
150;Rennfeld;;30.05.15;04:30;7,293418;;;;;;;;;;
150;Rennfeld;;30.05.15;05:00;7,8567805;;;;;;;;;;
150;Rennfeld;;30.05.15;05:30;8,177604;;;;;;;;;;
150;Rennfeld;;30.05.15;06:00;8,646194;;;;;;;;;;
150;Rennfeld;;30.05.15;06:30;9,039564;;;;;;;;;;
150;Rennfeld;;30.05.15;07:00;9,928832;;;;;;;;;;
150;Rennfeld;;30.05.15;07:30;9,84514;;;;;;;;;;
150;Rennfeld;;30.05.15;08:00;10,475082;;;;;;;;;;
150;Rennfeld;;30.05.15;08:30;11,109194;;;;;;;;;;
150;Rennfeld;;30.05.15;09:00;10,937557;;;;;;;;;;
150;Rennfeld;;30.05.15;09:30;10,811062;;;;;;;;;;
150;Rennfeld;;30.05.15;10:00;11,48047;;;;;;;;;;
150;Rennfeld;;30.05.15;10:30;12,075564;;;;;;;;;;
150;Rennfeld;;30.05.15;11:00;12,209949;;;;;;;;;;
150;Rennfeld;;30.05.15;11:30;11,8942175;;;;;;;;;;
