Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
118;Judenbg.;;30.05.15;00:00;11,012342;;;;;;;;;;
118;Judenbg.;;30.05.15;00:30;10,78553;;;;;;;;;;
118;Judenbg.;;30.05.15;01:00;10,391707;;;;;;;;;;
118;Judenbg.;;30.05.15;01:30;10,388799;;;;;;;;;;
118;Judenbg.;;30.05.15;02:00;10,20785;;;;;;;;;;
118;Judenbg.;;30.05.15;02:30;9,848141;;;;;;;;;;
118;Judenbg.;;30.05.15;03:00;9,793834;;;;;;;;;;
118;Judenbg.;;30.05.15;03:30;9,810738;;;;;;;;;;
118;Judenbg.;;30.05.15;04:00;9,41331;;;;;;;;;;
118;Judenbg.;;30.05.15;04:30;8,857769;;;;;;;;;;
118;Judenbg.;;30.05.15;05:00;8,730517;;;;;;;;;;
118;Judenbg.;;30.05.15;05:30;9,162382;;;;;;;;;;
118;Judenbg.;;30.05.15;06:00;10,186181;;;;;;;;;;
118;Judenbg.;;30.05.15;06:30;11,218902;;;;;;;;;;
118;Judenbg.;;30.05.15;07:00;11,965563;;;;;;;;;;
118;Judenbg.;;30.05.15;07:30;12,667049;;;;;;;;;;
118;Judenbg.;;30.05.15;08:00;12,577009;;;;;;;;;;
118;Judenbg.;;30.05.15;08:30;13,169333;;;;;;;;;;
118;Judenbg.;;30.05.15;09:00;14,066046;;;;;;;;;;
118;Judenbg.;;30.05.15;09:30;14,903327;;;;;;;;;;
118;Judenbg.;;30.05.15;10:00;15,798243;;;;;;;;;;
118;Judenbg.;;30.05.15;10:30;17,585043;;;;;;;;;;
118;Judenbg.;;30.05.15;11:00;19,006018;;;;;;;;;;
118;Judenbg.;;30.05.15;11:30;18,872406;;;;;;;;;;
