Station;Name;;Datum;Uhrzeit;Wert;;;;;;;;;;
157;Grundls.;;30.05.15;00:00;14,466309;;;;;;;;;;
157;Grundls.;;30.05.15;00:30;13,895476;;;;;;;;;;
157;Grundls.;;30.05.15;01:00;13,512328;;;;;;;;;;
157;Grundls.;;30.05.15;01:30;12,804076;;;;;;;;;;
157;Grundls.;;30.05.15;02:00;13,027067;;;;;;;;;;
157;Grundls.;;30.05.15;02:30;12,454314;;;;;;;;;;
157;Grundls.;;30.05.15;03:00;12,790735;;;;;;;;;;
157;Grundls.;;30.05.15;03:30;12,59986;;;;;;;;;;
157;Grundls.;;30.05.15;04:00;11,661737;;;;;;;;;;
157;Grundls.;;30.05.15;04:30;11,363582;;;;;;;;;;
157;Grundls.;;30.05.15;05:00;11,107836;;;;;;;;;;
157;Grundls.;;30.05.15;05:30;10,567769;;;;;;;;;;
157;Grundls.;;30.05.15;06:00;10,467154;;;;;;;;;;
157;Grundls.;;30.05.15;06:30;10,537998;;;;;;;;;;
157;Grundls.;;30.05.15;07:00;11,209095;;;;;;;;;;
157;Grundls.;;30.05.15;07:30;11,99614;;;;;;;;;;
157;Grundls.;;30.05.15;08:00;12,760244;;;;;;;;;;
157;Grundls.;;30.05.15;08:30;13,870752;;;;;;;;;;
157;Grundls.;;30.05.15;09:00;15,178403;;;;;;;;;;
157;Grundls.;;30.05.15;09:30;15,603625;;;;;;;;;;
157;Grundls.;;30.05.15;10:00;14,803684;;;;;;;;;;
157;Grundls.;;30.05.15;10:30;15,391455;;;;;;;;;;
157;Grundls.;;30.05.15;11:00;15,213524;;;;;;;;;;
157;Grundls.;;30.05.15;11:30;15,906218;;;;;;;;;;
